266.30896 292.520006 566.488707 563.345371
129.464286 297.916179 683 852.960749
352.245922 1052.036278 2508.882438 2848
800.343699 1109.155295 1946.750147 2193.526036
567.746669 538.242428 1083.251813 1059.577868
593.572694 1014.060979 2036.238879 2483.261102
971.447692 935.297893 1977.405484 1747.798063
1068.653314 785.408966 2099.132918 1855.379935
349.725877 434.364278 768.420173 857.698387
671.309473 643.186912 1277.039014 1288.465278
1029.337522 1191.356878 2120.377938 2091.169072
809.261491 707.926012 1623.045017 1405.915755
530.900349 614.861567 1134.143539 1072.629978
491.618774 503.836189 988.749607 968.7834350000001
300.250477 312.534002 1046.672502 949.3604309999999
323.379247 1145.547979 1453.165163 2356.810969
343.680352 90.56310499999999 1010.931465 752.524272
687.576191 720.711277 1479.387455 1431.549567
580.409128 614.53306 1198.587777 1148.193322
1095.244576 966.842668 2263.712047 2063.78974
95.57224600000001 260.804566 397.594766 552.22414
502.834188 538.807912 2089.830954 2209.763724
387.74436 390.596392 774.756341 757.883207
794.78691 811.920463 1572.775356 1515.896084
765.246483 825.522495 1564.814795 1491.626115
755.683053 783.9386909999999 1491.379439 1550.049292
118.537556 220.587635 788.7755100000001 874.622105
518.791838 674.154539 1512.691898 1642.5567
527.457354 512.695165 978.035722 1001.593319
389.76019 413.943339 842.759581 828.261381
942.285988 618.259332 1915.37591 1550.572932
502.937373 532.754806 1105.627756 1074.714666
123.640398 212.830719 464.842753 499.591993
181.576431 582.470915 1322.727408 1532.588645
309.070516 246.664977 606.220074 546.2916310000001
578.667853 628.928088 1226.3961 1183.144404
427.845519 392.410088 1417.998934 1370.24476
350.179184 344.634512 651.6990039999999 654.185266
1125.281346 679.851747 2062.937575 1761.647214
518.68727 494.734971 965.231925 991.332947
843.062945 835.093496 1631.129017 1640.754344
804.041725 852.143084 1643.845963 1634.717246
331.60544 312.459863 631.961403 625.198727
738.0992659999999 737.896035 1405.753651 1444.383565
144.524547 114.389498 605.8598909999999 544.129317
286.483009 262.550019 668.55111 622.884142
509.074633 546.127671 1133.895703 1105.595383
373.898127 657.974049 1032.943492 1194.628167
390.140515 256.750177 778.992288 641.04
320.920837 224.439836 652.178857 529.254108
603.539033 400.271853 1133.793419 965.284992
141.419033 228.072267 539.405678 633.524679
311.827476 305.728709 602.841394 596.514095
6.240701 274.820906 1096.355509 1449.25816
490.337871 504.805448 981.6149359999999 1001.227727
461.606977 665.24366 2071.082501 2331.281162
376.071259 110.15701 716.278023 455.330606
52.512463 277.414812 387.957333 589.147353
1025.314711 501.827121 2086.870039 1682.592843
416.03937 514.678807 903.560079 1039.109769
806.721144 658.957942 1554.926612 1441.99727
1625.739507 1071.321151 3138.735217 2612.770111
449.17866 1327.213007 1719.585353 2561.06245
207.91783 55.349867 831.857528 679
263.881505 138.33313 677.037594 532.943944
478.312549 631.094874 1708.930409 1861.422367
147.041034 569.272164 1147.825961 1582.185536
423.070985 441.867376 1465.588071 1449.390735
293.511502 341.535051 1168.588655 1229.622837
340.282977 279.227554 618.2148089999999 590.539098
56.651599 271.243448 377.54003 576.516796
337.297716 325.769528 659.195999 649.186464
967.874881 774.258677 2281.865249 2059.464026
705.550845 797.885709 1518.778851 1591.805094
1040.941743 1040.208049 2166.995309 2044.982899
1089.119442 828.920132 2136.256746 1888.820018
1050.04957 780.053052 2079.101501 1861.633197
805.633581 985.420558 1798.865501 1930.2278
258.916897 263.271483 532.790555 529.410978
105.389312 275.879918 449.747071 638.968582
71.387829 127.959083 452.643005 523.519549
311.679468 321.663109 618.6944559999999 605.205781
368.235434 370.521806 737.262302 734.93855
349.568067 359.647112 722.991398 718.308539
376.872837 372.640629 726.891552 730.068031
339.551199 346.741041 678.152891 670.0869269999999
293.827926 314.810897 597.141372 575.209533
206.994728 250.961376 598.65517 628.289888
1097.497572 779.667931 2243.912763 1856.605178
204.769403 218.809057 798.645976 768
293.412561 307.849474 610.25843 596.491814
124.134042 416.287564 518.185702 790.958356
465.155846 478.661908 947.318561 901.730727
684.349888 690.805615 1356.411518 1362.887281
552.4216719999999 1344.261454 1785.8711 2645.401247
342.540657 329.197881 620.3559749999999 610.320739
318.621114 222.371266 661.366496 578.173802
205.379599 399.442567 546.784324 793.786937
834.978785 512.617717 2339.615071 2033.460057
926.631362 793.953884 2054.069895 1892.472073
871.320695 914.660293 1836.820157 1815.338112
161.945884 124.307965 428.075457 398.99292
613.864743 212.829043 1192.643021 761.253554
478.921533 482.291285 974.878223 968.8413389999999
497.213815 412.99032 947.1832429999999 819.6090799999999
168.831609 309.788666 480.222537 615.3668
236.240434 267.32638 616.030062 625.3625939999999
193.70402 189.162979 586.568666 588.046227
536.859222 464.922883 1067.266868 967.855067
731.025874 690.847117 1353.547727 1343.754865
392.777605 491.547579 1076.507839 1055.299912
417.278672 1304.583865 1728.097037 2515.472074
585.780229 1133.081877 2567.459314 2712.735134
75.773101 89.95120900000001 595.114469 582.8120699999999
294.925942 305.48809 660.901864 619.905017
598.177001 969.103126 1547.382349 1942.304136
855.737039 854.684919 1666.660839 1686.140141
479.284861 204.078809 1000 725.136691
931.897452 739.451942 2094.01227 1926.915507
1154.326619 997.518055 2205.320525 2135.89439
157.342244 314.010035 510.478972 655.86191
623.557981 629.771441 1213.754097 1196.380984
455.172155 526.7763200000001 990.154677 1051.365199
523.506892 521.892975 1052.864284 1024.523691
460.992077 445.478862 902.614692 891.821827
407.524293 422.489579 829.038445 839.351276
590.733165 831.380375 1479.14998 1728.256581
64.27553 89.801886 466.315865 427
342.337461 381.193632 706.1003909999999 755.39196
684.346152 974.172543 1767.874154 2054.431028
297.935488 308.926824 616.495105 626.029082
553.957133 529.199754 1039.028098 1060.440831
1008.266657 654.362446 2020.315676 1656.564677
424.015099 895.038716 1362.830338 1835.096069
541.399455 334.267798 1048.414842 861.220433
399.702721 361.747966 794.374319 736.060943
395.350026 358.78443 790.572635 722.697152
373.918537 358.618704 726.811093 733.802064
414.02561 434.768144 824.477976 783.109686
468.926114 391.147843 873.495021 832.485939
368.515183 360.084443 721.6915760000001 711.184742
303.162797 293.775333 571.499974 583.5309999999999
498.761947 388.921558 966.8206280000001 853.016994
249.831375 230.931353 573.305462 549.66877
573.874237 1190.960678 1695.430039 2354.214836
293.257495 143.376856 558.071106 423.197992
390.752461 112.535262 971.57506 645.222298
682.613393 687.326368 1370.741495 1311.731977
322.312646 773.975147 1514.180085 2024.059675
917.919569 942.363715 1794.819314 1782.863134
1090.387097 825.637574 2034.663585 1810.510094
312.118154 259.487537 633.084688 595.952027
135.788881 274.640152 619.821397 796.444409
952.669089 827.441631 1873.693798 1745.612428
265.152404 217.160405 633.726514 517.257337
376.973792 442.878222 868.676635 919.426598
521.86667 573.924787 1089.200062 1086.906271
